id,encounter_date,reported_date,year,month,hour,season,country_code,country,region,locale,latitude,longitude,ufo_shape,duration_secs,description
75115,2004-09-16 21:00:00,2004-09-29,2004,September,21,Autumn,GBR,United Kingdom,England,London,51.566667,-0.416667,Formation,1200.0,tiny bright flashing lights in a formation changing into organised patterns
75537,2005-09-18 14:00:00,2005-10-11,2005,September,14,Autumn,,,,,-14.599413,-28.673147,Disk,60.0,lenticular cloud to disc
75673,1996-09-19 23:30:00,1999-11-23,1996,September,23,Autumn,,France,Ile-de-France,Paris,48.856614,2.352222,Oval,420.0,raining / at approx 11.30 or so my wife and i saw a moving oval object behind the clouds ( very clearly ) which was glowing and sudde
76022,1988-09-20 13:00:00,2005-05-11,1988,September,13,Autumn,,,,,-14.599413,-28.673147,Unknown,20.0,the craft was visible at different positions for about 20 seconds at a distance of 3 to 4 miles to 4 to 500 feet.
76278,1988-09-21 03:00:00,2005-05-11,1988,September,3,Autumn,,,,,-14.599413,-28.673147,Fireball,15.0,the light clearly lit up the bow of the vessel where no light should have been in the middle of the atlantic.
76377,2006-09-21 04:00:00,2006-10-30,2006,September,4,Autumn,CUB,Cayman Islands,,,19.32217,-81.240869,Light,60.0,moving lights underwater next to cruise ship in caribbean.
76932,2006-09-22 02:00:00,2008-10-31,2006,September,2,Autumn,IDN,Indonesia,Central Kalimantan,,-0.789275,113.921327,Oval,300.0,ship object was landed at the center of tol road approx 60 km from jakarta to cikampek in dawuan place
77004,2010-09-22 22:30:00,2010-11-21,2010,September,22,Autumn,,,,,-14.599413,-28.673147,Light,120.0,ufo?...bouncing light then the large object that seemed to be dropping things off of it see the videos i captured some of the scenes
77843,2008-09-26 21:30:00,2008-10-31,2008,September,21,Autumn,GBR,United Kingdom,England,London,51.394943,-0.19446,Unknown,60.0,morden sighting 26/09/08
78000,2004-09-27 19:40:00,2004-09-29,2004,September,19,Autumn,KWT,Kuwait,Jahra,,29.31166,47.481766,Light,15.0,isaw a red small light ne kuwait city sky suden is on than it gos off then came back moor brighter it wasnt moving than it turn off iwa
78041,2008-09-27 19:00:00,2008-10-31,2008,September,19,Autumn,GBR,United Kingdom,England,London,51.394943,-0.19446,Unknown,300.0,strange object over the skies of morden surrey uk
78416,2003-09-29 22:30:00,2003-10-15,2003,September,22,Autumn,KEN,Kenya,Meru,,-0.023559,37.906193,Changing,5.0,ovalish sauce emiting light rays
78921,2006-09-03 18:22:00,2006-12-07,2006,September,18,Autumn,,Denmark,North Denmark Region,Aalborg,57.04882,9.921747,Circle,180.0,small white object flew a bit slow.
79002,2011-09-03 21:55:00,2011-10-10,2011,September,21,Autumn,CAN,Canada,Newfoundland and Labrador,,48.366667,-53.866667,Circle,8.0,5 glowing objects seen while watching an outdoor movie
80186,2004-09-09 21:00:00,2004-09-29,2004,September,21,Autumn,ARE,United Arab Emirates,Dubai,,25.047664,55.181741,Disk,15.0,silver disk shaped object with lights surrounding edge of underside which hovered for about 15 secs.
