id,encounter_date,reported_date,year,month,hour,season,country_code,country,region,locale,latitude,longitude,ufo_shape,duration_secs,description
480,1952-10-01 03:30:00,2006-12-07,1952,October,3,Autumn,JPN,Japan,,Fukuoka,33.590355,130.401716,Disk,1200.0,ufo seen by multiple u. s. military personnel; f-86 intercept.
515,1970-10-01 23:00:00,2004-07-08,1970,October,23,Autumn,,,,,-33.137551,81.826172,Light,240.0,bright object seemingly appeared out of nowhere in the indian ocean miles from any land.
532,1974-10-01 20:00:00,2007-08-07,1974,October,20,Autumn,TUR,Turkey,,Çankaya,39.92077,32.85411,Changing,300.0,a bright huge and shape-changing object exploded into numerous smaller spherical objects which moved in formation.
797,2006-10-01 01:20:00,2006-10-30,2006,October,1,Autumn,TUR,Turkey,,Osmangazi,40.182846,29.067084,Teardrop,3.0,bright green object in the sky
869,2008-10-01 00:24:00,2008-10-31,2008,October,0,Autumn,MYS,Malaysia,,Kuala Lumpur,3.139003,101.686855,Disk,300.0,a huge 'creature' built up with a line of bright line with a red light at the middle top of it appears in the dark clear malaysia sky.
889,2008-10-01 21:00:00,2012-05-13,2008,October,21,Autumn,ARM,Armenia,,Yerevan,40.183333,44.516667,Unknown,60.0,red light appears in night sky and disappears.
1017,1999-10-12 10:30:00,2008-07-05,1999,October,10,Autumn,FRA,Jersey,,Carrefour Selous,49.214439,-2.13125,Disk,180.0,i was on my roof. look up i saw two gray disk like abjects . .no lights just at a dead stop.
1051,2002-10-12 19:13:00,2008-08-12,2002,October,19,Autumn,AUS,Australia,,,-25.274398,133.775136,Other,420.0,this was a very close encounter with  unidentifiable flying phenomenon.
1283,2002-10-13 22:00:00,2003-07-23,2002,October,22,Autumn,HUN,Hungary,,Budapest,47.497912,19.040235,Oval,600.0,blue-greay oval over szentendre (hungary)
1332,2006-10-13 00:02:00,2006-10-30,2006,October,0,Autumn,DEU,Germany,,Berlin,52.516667,13.4,Fireball,120.0,7 shooting lights followed by a formation followed by a fireball.they appeared to be white in colour and exhude an extrodinary a
1346,2007-10-13 02:25:00,2007-11-28,2007,October,2,Autumn,JPN,Japan,,Kagoshima,31.596554,130.557116,Formation,15.0,object was a birdlike formation suddenly apearing in the sky then gradually passing toward north-east and suddenly vanishing. event las
1549,2002-10-14 19:30:00,2002-10-15,2002,October,19,Autumn,PHL,Philippines,,Balulang,8.454236,124.631898,Circle,300.0,my boyfriend and i went outside the firexit stairs on a 4 sorey building where the fm radio station is. my boyfriend first saw a white
1740,1968-10-15 21:30:00,2003-09-12,1968,October,21,Autumn,,,,,-8.783195,-124.508523,Circle,30.0,bright white soundless orb with no trajecory nor trail of flames
1881,1990-10-15 21:30:00,2001-10-12,1990,October,21,Autumn,TWN,Taiwan,,Taipei,25.091075,121.559834,Circle,30.0,7 luminous objects circle shapes; 6 objects circled to be a ring and 1 object in the center. around half of the moon size
2193,2008-10-15 00:00:00,2009-03-19,2008,October,0,Autumn,,United Kingdom,England,,53.716667,-0.333333,Disk,420.0,2 orangey red discs similar to other reports from the time.
2322,2002-10-16 17:28:00,2002-10-28,2002,October,17,Autumn,JPN,Japan,Osaka Prefecture,Osaka,34.693738,135.502165,Fireball,600.0,thick strand of light flying across the sunsetting sky at high speed
2378,2007-10-16 04:45:00,2007-11-28,2007,October,4,Autumn,JPN,Japan,,Shinjuku,35.689488,139.691706,Light,15.0,circular object with 3 bright white lights attached
2801,2008-10-18 23:45:00,2008-10-31,2008,October,23,Autumn,,Belgium,Flemish Brabant,,50.866667,4.7,Circle,4.0,very fast yellow dot.
3028,2012-10-19 02:30:00,2012-10-30,2012,October,2,Autumn,KOR,South Korea,,Samjeong-dong,35.228545,128.889352,Disk,5400.0,the night sky in gimhae on the 10/19/12
3282,2008-10-20 02:00:00,2009-08-27,2008,October,2,Autumn,,,,,-33.137551,81.826172,Unknown,300.0,at night in the middle of the ocean ( a light from unknown source inspecting my ship) from 50-100 meter
3353,2012-10-20 18:00:00,2012-10-30,2012,October,18,Autumn,DEU,Germany,,Berlin,52.516667,13.4,Unknown,1500.0,ovni a berlin. sorte de tissu noir flottant en apesanteur et changeant. eclair&eacute; par en dessous par de p&acirc;les mini flash a intermittenc
3570,2012-10-21 23:40:00,2012-10-30,2012,October,23,Autumn,JPN,Japan,,Kobe,34.690083,135.195511,Light,1.0,at 23:40 i was waching the sky in kobe japan. i saw a very fast silver bright object going east direction west down to the mountains.
4212,1995-10-24 02:00:00,2006-07-16,1995,October,2,Autumn,,,,,40.076986,11.343106,Sphere,30.0,blue colour sphere was obsereved from containershipdia abt 4mtrsfrom dist of abt 8mtr.moved after twds italian coast.
4292,2006-10-24 21:55:00,2006-10-30,2006,October,21,Autumn,,United Kingdom,England,,53.716667,-0.333333,Triangle,30.0,3 red lights flying fast in loose triangular formation hull east yorkshire uk.
4509,2006-10-25 18:00:00,2007-02-01,2006,October,18,Autumn,JPN,Japan,,Shinjuku,35.689488,139.691706,Light,120.0,noticed strange cloud moving across tokyo sky - then 7lights behind this which then split into v formation as moving across the sky
4609,2013-10-25 11:11:00,2014-01-30,2013,October,11,Autumn,MEX,Mexico,,Mexico City,19.432608,-99.133208,Cross,300.0,metalic objet in mexico city.  ((nuforc note:  photos show tiny blurry dark objects.  pd))
4898,2008-10-27 01:00:00,2009-12-12,2008,October,1,Autumn,NOR,Norway,,Oslo,59.913869,10.752245,Unknown,10.0,extremly loud clear and strange sounds and a voice that never could be of this world ...
5042,2002-10-28 22:00:00,2002-12-23,2002,October,22,Autumn,MYS,Malaysia,,Kuala Lumpur,3.139003,101.686855,Fireball,900.0,it was a red light fire ball that move slowly through the city in malaysia
5093,2006-10-28 23:00:00,2006-12-07,2006,October,23,Autumn,GRL,Greenland,,Kiattut,61.162048,-45.414388,Teardrop,300.0,i want my mommy.
5363,2010-10-29 21:00:00,2010-11-21,2010,October,21,Autumn,,,,,-33.137551,81.826172,Fireball,5400.0,during the routine bridge watch at sea on the 29th oct 2010 2200 utc in position 03 56s 074 59e i happened to observe a bright reddis
5551,2008-10-30 19:00:00,2009-12-12,2008,October,19,Autumn,JPN,Japan,,Aomori,40.822072,140.747365,Light,900.0,from aomori (north of honshu island to muroran (hokkaido island) 3 strong orange lighted twinkling spots like hanging or floating in
5857,2005-10-31 19:30:00,2005-11-08,2005,October,19,Autumn,AUS,Australia,,,-25.274398,133.775136,Disk,180.0,chromed disc shapped object moving irractically dissapearing/reapearing very fast to floating at times. clear skies at dusk.
6262,2001-10-04 12:30:00,2001-11-20,2001,October,12,Autumn,TTO,Trinidad and Tobago,,Port of Spain,10.666667,-61.516667,Sphere,40.0,round white sphere moving at incredible speed stopping and moving at right angles.
6363,2011-10-04 20:30:00,2011-10-19,2011,October,20,Autumn,KOR,South Korea,,Pohang-si,36.019018,129.343481,Light,2700.0,over 70 soft lights seen hovering over pohang south korea.
6506,2007-10-05 09:36:00,2007-10-08,2007,October,9,Autumn,FRA,Jersey,,St. Helier,49.186823,-2.106568,Light,20.0,bright white light seen in daylight over channel islands moving on east to west course
6609,2013-10-05 20:14:00,2013-10-14,2013,October,20,Autumn,KOR,South Korea,,Jung-gu,37.566535,126.977969,Oval,1200.0,12 ufos spotted hovering north of seoul before speeding off north into restricted airspace.
6735,2007-10-06 22:40:00,2012-04-18,2007,October,22,Autumn,,United Kingdom,England,,50.8,-0.366667,,240.0,blue star shaped metal machine. 0-1 binary. 7ft star being
7412,1971-01-10 21:00:00,2003-12-19,1971,January,21,Winter,,United Kingdom,England,,50.783333,-0.466667,Disk,180.0,about 60 ft long red and yellow lights a big spotlight hoverd overhead about 500yds to the north of us for about 2 to 3 minutes no nois
7863,1906-11-11 00:00:00,2002-12-23,1906,November,0,Autumn,AUT,Austria,,Vienna,48.208174,16.373819,Other,10800.0,the oldest professional photo of a ufo object is from wien observatory in 1906.
7869,1967-11-11 20:00:00,2005-04-16,1967,November,20,Autumn,VNM,Vietnam,,Da Nang,16.054407,108.202167,Light,60.0,bright object travelling across the sky made a sudden 90 degree turn.
7889,1996-11-11 23:00:00,2005-09-02,1996,November,23,Autumn,,United Kingdom,England,,53.954115,-1.064262,Light,300.0,fast travelling in formation rapid change of trajectory.
8233,2001-01-11 18:00:00,2002-01-29,2001,January,18,Winter,,United Kingdom,England,,52.633333,1.3,Changing,360.0,static oblong ufo which changed shape.
8599,2013-01-11 21:00:00,2013-05-15,2013,January,21,Winter,AUS,Australia,,,-25.274398,133.775136,Disk,30.0,ufo in western australian skies.
8701,2004-11-12 19:05:00,2004-12-03,2004,November,19,Autumn,KOR,South Korea,,Jung-gu,37.566535,126.977969,Unknown,60.0,a light flight to norh in straight and zigzag. then disappeared.
8789,2011-11-12 19:00:00,2011-12-12,2011,November,19,Autumn,,United States,New York,,40.7002778,-73.5933333,Circle,180.0,5 orange round sphere shaped objects float across sky remaining in pattern.
8882,2003-11-13 01:30:00,2004-01-17,2003,November,1,Autumn,NLD,Netherlands,,Santa Cruz,12.52111,-69.968338,Triangle,12000.0,strange lights off the coastline of aruba
8892,2003-11-13 21:30:00,2003-11-26,2003,November,21,Autumn,,,,,-14.599413,-28.673147,Rectangle,60.0,a bright orange object appeared to be observing our cruise ship in the southern atlantic ocean
8977,2010-11-13 21:30:00,2010-11-21,2010,November,21,Autumn,AUS,Australia,,,-25.274398,133.775136,Changing,600.0,strange group of moving bright objects observed by family and captured footage in au nov 10 ((nuforc note:  photos ambiguous.  pd))
9463,2002-11-15 07:30:00,2003-03-04,2002,November,7,Autumn,MEX,Mexico,,Mexico City,19.432608,-99.133208,Egg,11.0,ufos at mexico city.
9497,2003-11-15 00:00:00,2003-11-26,2003,November,0,Autumn,TUR,Turkey,,Selçuk,37.949888,27.370142,Diamond,7200.0,floating  like a church flashing red.like lightening. com.#304;ng from 3 sides.seen same for 3 nights.caught on video camera.frends cal
10153,2001-11-17 01:27:00,2001-11-20,2001,November,1,Autumn,,New Zealand,Canterbury,,-43.532054,172.636225,Light,20.0,travelling from south to north off the east coast it was definitely in space what appeared at first to just be a satalite until it m
10240,2009-11-17 21:56:00,2009-12-12,2009,November,21,Autumn,AUS,Australia,,North Canberra,-35.27603,149.13435,Diamond,7.0,a bright stationary star with a golden glow then moving from south to north at a quick pace for 7seconds. translucent then dissapeared
10273,2011-11-17 20:00:00,2011-12-12,2011,November,20,Autumn,SVN,Slovenia,,Ljubljana,46.056947,14.505751,Light,900.0,i live in slovenia ljubljana.today when i cycled i accidentally looked at the sky and saw a red light four to five times higher
10470,2006-11-18 22:34:00,2006-12-07,2006,November,22,Autumn,,Netherlands,South Holland,,51.921667,4.481111,Flash,60.0,cruising back home from work on my bike i saw 2 flashes going slowly on the horizon.  ((nuforc note:  anonymous.  possible hoax.  pd))
10830,1967-01-01 23:00:00,2004-06-18,1967,January,23,Winter,JPN,Japan,,Naha,26.212401,127.680932,Light,900.0,this incident took place in 1967 or 1968 while i was stationed in okinawa in the air force. i was assigned to maintain and operate a sm
10835,1968-01-01 22:00:00,2000-09-17,1968,January,22,Winter,VNM,Vietnam,,Da Nang,16.054407,108.202167,Unknown,600.0,silent slow moving light that eventually took off very fast.
10881,1991-01-01 20:00:00,2006-07-16,1991,January,20,Winter,BRN,Brunei,,Bandar Seri Begawan,4.890278,114.942222,Other,15.0,closest encounter with a ufo - 30-40 feet away
10922,1999-01-01 00:00:00,1999-05-24,1999,January,0,Winter,KOR,South Korea,,Jung-gu,37.566535,126.977969,Fireball,300.0,spere with long tail (light or something like fire)
11009,2004-01-01 00:05:00,2004-02-12,2004,January,0,Winter,PRT,Portugal,,Funchal,32.666933,-16.924055,Triangle,120.0,in the end of the fireworks i saw a small light in the sky
11019,2004-01-01 22:00:00,2009-08-05,2004,January,22,Winter,CS-KM,Kosovo,,Zabel i Ulët,42.581372,20.889336,Triangle,10.0,massive silent black triangle over kosovo
11126,2009-01-01 00:00:00,2009-01-10,2009,January,0,Winter,BRN,Brunei,,Bandar Seri Begawan,4.890278,114.942222,Unknown,1200.0,obj. captured in camera on new year eve fireworks photo assignment for the press agency.  ((nuforc note:  aircraft we believe.  pd))
11160,2009-01-01 20:30:00,2009-01-10,2009,January,20,Winter,PHL,Philippines,,Capitol Site,10.315699,123.885437,Circle,1500.0,circular yellowish in color.
11230,2011-01-01 00:30:00,2011-01-05,2011,January,0,Winter,TTO,Trinidad and Tobago,,Port of Spain,10.666667,-61.516667,Sphere,600.0,slow moving objects in the night sky new years 2011
11963,2003-11-02 13:19:00,2003-11-08,2003,November,13,Autumn,KOR,South Korea,,Jung-gu,37.566535,126.977969,Disk,1.0,among 3 pictures taken in 1 sec in a row it showed only in the middle
11979,2004-01-12 20:10:00,2004-01-17,2004,January,20,Winter,,Netherlands,South Holland,,51.921667,4.481111,Light,5.0,01/12/04 20:10 dutchtime near rotterdam two bright lights moving very fast from some kind of craft.
11980,2004-01-12 21:22:00,2005-05-24,2004,January,21,Winter,AUS,Australia,,North Canberra,-35.27603,149.13435,Circle,60.0,ufo seen in the night sky by father and son in canberra - australia
12292,2002-11-22 13:00:00,2002-12-23,2002,November,13,Autumn,AUS,Australia,,North Canberra,-35.27603,149.13435,Disk,60.0,scary.
12980,2011-11-25 17:00:00,2011-12-12,2011,November,17,Autumn,TUR,Turkey,,Sur,37.91441,40.230629,Disk,900.0,silent ufo hanging over the ocean bali
13313,2011-11-27 19:10:00,2011-12-12,2011,November,19,Autumn,KOR,South Korea,,Jung-gu,37.566535,126.977969,Fireball,10.0,low flying orange ball flies over seoul disappears
13426,2005-11-28 18:30:00,2005-12-16,2005,November,18,Autumn,ROU,Romania,,Bucharest,44.4325,26.103889,Sphere,2700.0,ufo also in romania close to bucharest
13427,2005-11-28 18:45:00,2005-12-16,2005,November,18,Autumn,PHL,Palau,,Koror,7.341063,134.47716,Circle,120.0,very fast circle lite passed above us in the middle of the ocean with out a sound.
14027,2005-11-03 01:30:00,2005-11-08,2005,November,1,Autumn,PRI,British Virgin Islands,,,18.318899,-64.61106,Oval,120.0,oval object with two sets of lights around outter edge.  2-3 minutes
14286,2013-11-03 23:45:00,2013-11-20,2013,November,23,Autumn,MYS,Malaysia,,Kuala Lumpur,3.139003,101.686855,Changing,900.0,several dotted light sourcesin in different formation and prolonged changes of direction
14404,2005-11-04 00:00:00,2005-12-16,2005,November,0,Autumn,COL,Colombia,,Bogota,4.62977,-74.13401,Light,2.0,green light travelling at speed.  ((nuforc note:  news article.  possible meteor sighting.  pd))
14614,2013-01-14 21:30:00,2013-02-04,2013,January,21,Winter,AUS,Australia,,North Canberra,-35.27603,149.13435,Triangle,5.0,a large black craft with v formation dull glowing lights cruising silently.
14639,1947-01-15 10:00:00,2006-02-14,1947,January,10,Winter,JPN,Japan,,Yokohama,35.443708,139.638026,Disk,1800.0,the flying object over yocohama japan after wwii in 1947
14672,1981-01-15 13:00:00,2006-02-14,1981,January,13,Winter,AUS,Australia,,North Canberra,-35.27603,149.13435,Disk,3600.0,silver round stationary 50000 feet 1 hour cesna in size robot in appearence 1981 canberra australia 6 saw 1pm clear day.
14674,1985-01-15 01:30:00,2000-02-23,1985,January,1,Winter,,,,,-14.599413,-28.673147,Light,1800.0,flashing lighted object observed by an e-3a awacs crew over the mid-atlantic
14979,2008-11-05 19:30:00,2009-01-10,2008,November,19,Autumn,LKA,Maldives,,Malé,4.175278,73.508889,Changing,1800.0,colleague and i witnessed 3-7 lights moving slowly in unison across the night sky.
15345,2008-01-16 00:00:00,2010-08-24,2008,January,0,Winter,PRY,Paraguay,,Asuncion,-25.282197,-57.6351,Fireball,120.0,i saw 3 spotlights which appeared to be not very shiny because of the heigh at which they were. they were not  plane
15799,2012-11-07 00:00:00,2012-11-19,2012,November,0,Autumn,PHL,Palau,,Koror,7.341063,134.47716,Circle,7200.0,red and green objects spotted in the sky over palau
15805,2012-11-07 05:00:00,2012-11-19,2012,November,5,Autumn,MYS,Malaysia,,Kuala Lumpur,3.139003,101.686855,Oval,720.0,2 police officers and campers saw a yellowish/red object.
16125,2009-01-18 00:00:00,2009-03-19,2009,January,0,Winter,,,,,-14.599413,-28.673147,Cigar,120.0,3 unusual brightly lit craft seen to be using cloud as cover in mid-atlantic.
16182,2010-01-18 21:00:00,2010-05-12,2010,January,21,Winter,PHL,Philippines,,Capitol Site,10.315699,123.885437,Light,20.0,unusual white light at high altitude  very fast with ?cloaking? capabilities and maneuvers
16532,2011-11-09 12:00:00,2011-12-12,2011,November,12,Autumn,UKR,Ukraine,,Kyiv,50.4501,30.5234,Flash,120.0,blue dots over kyiv planetarium ukrainekyiv
16533,2011-11-09 12:00:00,2011-12-12,2011,November,12,Autumn,UKR,Ukraine,,Kyiv,50.4501,30.5234,Flash,50.0,blue flash lights over the top of the kiev planetarium building.
16885,1997-12-10 10:00:00,2004-08-24,1997,December,10,Winter,AUS,Australia,,,-25.274398,133.775136,Triangle,10800.0,the object was just still in the sky above aus making a huming noise
17036,2011-12-10 00:00:00,2011-12-12,2011,December,0,Winter,IND,India,,Chandigarh,30.733315,76.779418,Other,150.0,two box-like rotating objects nearly miss an airplane in the sky
17263,1993-12-01 22:00:00,2009-03-19,1993,December,22,Winter,,,,,-33.137551,81.826172,Light,5.0,light over military aircraft
17657,1995-12-12 23:45:00,2005-01-19,1995,December,23,Winter,,,,,-8.783195,-124.508523,Unknown,60.0,the object made no sound had colorful lights and moved in a zig zag motion 1000 times faster than the speed of light.
17766,2009-12-12 19:00:00,2010-02-14,2009,December,19,Winter,NOR,Norway,,Oslo,59.913869,10.752245,Formation,1800.0,obama ufo nobel peace prize ufo&#180;s in oslo norway december 10-12-2009
17871,2001-12-13 19:00:00,2002-04-08,2001,December,19,Winter,,,,,-14.599413,-28.673147,Unknown,2700.0,elal flight enroute jfk- object left side of aircraft around 33000 boeing 777 enroute to telaviv-bengurion - object  we say is size of
18317,2003-12-15 02:55:00,2003-12-19,2003,December,2,Winter,NOR,Norway,,Oslo,59.913869,10.752245,Cone,15.0,triangle of lights spotted over hill then disappeared.
18352,2005-12-15 19:50:00,2006-02-14,2005,December,19,Winter,JPN,Japan,Osaka Prefecture,Osaka,34.693738,135.502165,Fireball,2.0,white fireball orb - suddenly appears . disappears over itami japan
18579,2010-12-16 19:40:00,2011-01-05,2010,December,19,Winter,,United States,New York,,41.1008333,-74.1166667,Light,600.0,3 lights zooming through the sky making loud buzzing sounds then vanishing.
18592,2011-12-16 21:30:00,2011-12-17,2011,December,21,Winter,,,,,-14.599413,-28.673147,Light,300.0,crew of lear jet over the atlantic ocean report a bizarre red strobing object.
18770,1977-12-18 18:30:00,2003-10-31,1977,December,18,Winter,BLR,Belarus,,Minsk,53.9,27.566667,Disk,120.0,the silver object  looked like as a plate that flew with amazing speed hanged in the sky for  a few minutes
18877,2011-12-18 21:00:00,2012-01-12,2011,December,21,Winter,,,,,-14.599413,-28.673147,Other,30.0,beautiful clear night on cruse ship  seen metal like bird  shine beam on ship
19056,2000-01-02 02:00:00,2004-06-18,2000,January,2,Winter,GRC,Greece,,,39.019184,25.268555,Unknown,1200.0,1/2/2000  aegean sea
19231,1980-12-20 23:00:00,2008-06-12,1980,December,23,Winter,MEX,Mexico,,Mexico City,19.432608,-99.133208,Disk,30.0,clearly a flying suacer solid bright silent  hovering at the top corner of a high rise building then flying away in an instant.
19457,2007-12-21 18:30:00,2008-03-04,2007,December,18,Winter,IND,India,,Chandigarh,30.733315,76.779418,Fireball,15.0,the red object moved from one end to the other and then stopped
19818,1994-12-22 19:00:00,2003-08-01,1994,December,19,Winter,,Netherlands,Groningen,,53.219384,6.566502,Light,1200.0,radar-visual sighting dur. 20 minutes - audio tape from atc by experiecend pilot of two intelligent lights
20052,2008-12-23 17:11:00,2009-01-10,2008,December,17,Winter,,United Kingdom,England,,51.95,1.3,Fireball,120.0,fireballs hover over road and disappear
20182,2001-12-24 04:17:00,2002-07-26,2001,December,4,Winter,DEU,Germany,,Berlin,52.516667,13.4,Light,60.0,when i came back from the bathroom on december 24 at 4:17 i went to bed again and watched the sky as i often did. suddenly i saw 3 f
20407,1946-12-25 13:00:00,2010-08-24,1946,December,13,Winter,JPN,Japan,,Yokohama,35.443708,139.638026,Disk,1200.0,this is a follow-on to the report i made several years ago.  an article about the brazilian air force carried an artist image:  it is t
20878,2007-12-27 21:25:00,2008-03-04,2007,December,21,Winter,,United Kingdom,England,,53.716667,-0.333333,Light,300.0,three orange/amber lights observed in hull england on the 27th december 2007 at 21:25
21394,2012-12-30 19:50:00,2013-02-04,2012,December,19,Winter,KOR,South Korea,,Suwon-si,37.263573,127.028601,Fireball,600.0,2 round balls of fire hovering over the southern part of south korea-4 witnesses that i know of.
21441,1998-12-31 23:49:00,2005-07-13,1998,December,23,Winter,NLD,Netherlands,,Santa Cruz,12.52111,-69.968338,Circle,8.0,i saw a smal circel form coming from the north it stop and then rapidity moving to the south.it was about 45 degrees high looking at th
21572,2009-12-31 19:30:00,2010-02-14,2009,December,19,Winter,,United Kingdom,Scotland,,55.533333,-4.666667,Circle,600.0,this was a most clear concise sighting of totally inexplicable objects in perfect weather.
21579,2009-12-31 22:15:00,2010-02-14,2009,December,22,Winter,,United Kingdom,England,,50.783333,-0.466667,Light,60.0,orange light moving quickly
21672,2011-12-31 23:59:00,2012-01-12,2011,December,23,Winter,TWN,Taiwan,,Taipei,25.091075,121.559834,Unknown,42.0,2012 new years just before the clock striked 12 ufo flys around celebration of many people. video.
21816,2013-12-31 23:10:00,2014-01-10,2013,December,23,Winter,BLR,Belarus,,Minsk,53.9,27.566667,Formation,900.0,3 observers---approx. 15 white lighted craft moving at blinding speeds one half hour outside of minsk belarus.
22084,2012-01-23 00:00:00,2013-05-15,2012,January,0,Winter,CHN,China,Shanghai,Nanjingdonglu Subdistrict,31.230416,121.473701,Circle,240.0,orange orb sighting in shanghai china chinese new year january 23 2012.
22163,1976-12-04 14:00:00,2006-12-07,1976,December,14,Winter,,United Kingdom,England,,53.716667,-0.333333,Egg,1200.0,small object dark grey to black approx 18 - 24 inches across about 12 inches in height was stationary at about 40 feet in the air s
22188,1999-12-04 15:30:00,1999-12-16,1999,December,15,Winter,CHN,China,Shanghai,Nanjingdonglu Subdistrict,31.230416,121.473701,Cylinder,7200.0,this report is seen in http://www.shanghaidaily.com/ which has a picture of the said ufo as well video footage is available but not fo
22365,2010-12-04 15:00:00,2011-01-05,2010,December,15,Winter,JPN,Japan,,Yokohama,35.443708,139.638026,Disk,1800.0,at the beginning more than 50 flying objects had been making a formation of heart-shape figure above an arena and then scattered and
22398,2012-12-04 13:30:00,2012-12-20,2012,December,13,Winter,,United States,District of Columbia,,38.907192,-77.036871,Sphere,2.0,me gustar&iacute;a me enviaran mas informaci&oacute;n con respecto a la esfera que vi gracias.
22478,1991-12-05 01:45:00,2002-08-28,1991,December,1,Winter,,United Kingdom,England,,51.864245,-2.238156,Triangle,600.0,the sound from the craft moved threw the air before we saw it about two minutes after we saw the craft it was triangular in shap and ve
22530,2000-01-25 21:40:00,2000-02-16,2000,January,21,Winter,,France,Auvergne-Rhône-Alpes,,46.341547,2.601991,,360.0,sorry for my english ... a yellow light on north/ouest montlu&ccedil;on .the light  was different than stars after five minits of no mouvement
22547,2002-01-25 17:00:00,2002-07-26,2002,January,17,Winter,,United States,Pennsylvania,,39.9252778,-76.1983333,Cylinder,300.0,the craft was a charcoal colored cylinder that hovered approx.100 above the ground and appeared to be about 50 feet in length.
22549,2002-01-25 19:00:00,2002-02-22,2002,January,19,Winter,,United States,Louisiana,,32.4427778,-93.9727778,Sphere,14400.0,glowing orb flashes and hovers for three hours in smalltown in north louisiana.
22550,2002-01-25 19:25:00,2002-01-29,2002,January,19,Winter,,United Kingdom,England,,53.133333,-1.2,Light,30.0,strange glow in sky at pleasley
22552,2002-01-25 20:00:00,2002-03-19,2002,January,20,Winter,,United States,Arkansas,,35.0011111,-92.6297222,Triangle,120.0,slow moving triangle craft above clearcut field in rural arkansas
22553,2002-01-25 20:15:00,2002-01-29,2002,January,20,Winter,,United States,Tennessee,,36.4877778,-87.8383333,Other,240.0,dropping lights catch the eye.
22563,2003-01-25 14:03:00,2003-01-26,2003,January,14,Winter,,Germany,Hesse,,49.680278,8.616111,Oval,15.0,i saw a white spot with a white cloudy haze around it in the sky about the size of an eraser head that dissappeared after about 15 sec.
22584,2004-01-25 19:30:00,2004-01-31,2004,January,19,Winter,,Canada,British Columbia,,48.439549,-123.326395,Other,1814400.0,bright lights colour changing spheresbeen observing for 3wkshigh in sky.
22588,2004-12-05 22:00:00,2004-12-14,2004,December,22,Winter,,Canada,Ontario,,42.95,-81.616667,Diamond,600.0,slow moving diamond/triangle shaped low flying craft without any sound w/bright white lights on tips and scrolling blue and red lights
22589,2004-12-05 22:20:00,2004-12-14,2004,December,22,Winter,,Kyrgyzstan,,,42.874722,74.612222,Unknown,7200.0,a bright shining object  emitted multicolored beams of light
22591,2005-01-25 00:00:00,2005-02-22,2005,January,0,Winter,,United States,South Carolina,,34.6888889,-82.1958333,Light,30.0,bright white light non flashingleading in front of two airliners.
22594,2005-12-05 01:00:00,2006-02-14,2005,December,1,Winter,,United States,Nevada,,36.250719,-115.1641,Disk,300.0,there were three saucer ufos flying about in a triangle pattern. lasted about 5 minutes.
22595,2005-01-25 06:32:00,2005-01-27,2005,January,6,Winter,,United States,Maryland,,38.9697222,-76.8802778,Light,2.0,observed burst of bluish light at cloud level at 0632 on 25 jan 05.
22597,2005-01-25 08:00:00,2005-04-16,2005,January,8,Winter,,United States,New Hampshire,,43.7097222,-71.4608333,Unknown,30.0,my girlfriend and i were driving down a country road that i live on when we both saw a group of very bright lights in the sky at or abo
22649,2007-01-25 19:30:00,2007-02-01,2007,January,19,Winter,,United States,Indiana,,40.4905556,-87.0963889,Circle,180.0,bright orange circle of light that appeared and reappeared in a different location several times
22669,2008-01-25 16:30:00,2008-02-14,2008,January,16,Winter,,United States,Michigan,,42.96336,-85.668086,Cigar,10.0,a missle shaped silver object going at a fantastic rate of speed that was observed from inside an airplane.
22673,2008-01-25 22:00:00,2009-03-19,2008,January,22,Winter,,United States,Georgia,,31.1711111,-84.7333333,Disk,600.0,giant light with dish shaped object above it
22674,2008-01-25 22:00:00,2008-02-14,2008,January,22,Winter,,United States,North Carolina,,35.5755556,-81.2119444,Circle,900.0,strange object/light over maiden nc area
22676,2008-12-05 22:45:00,2009-01-10,2008,December,22,Winter,,United States,Maine,,43.8127778,-70.8780556,Teardrop,5.0,green light over ice skating rink in south hiram maine
22677,2008-01-25 23:00:00,2008-02-14,2008,January,23,Winter,,United States,Florida,,29.2891667,-82.1119444,Disk,30.0,saw a whit dot take shape of a saucer float there for a second and then take off into the clouds
22679,2008-01-25 23:00:00,2008-02-14,2008,January,23,Winter,,United States,Florida,,28.865,-82.0391667,Flash,2.0,green oval shaped flash of light no sound
22703,2010-12-05 09:20:00,2011-01-05,2010,December,9,Winter,,United States,New Jersey,,40.8258333,-74.2094444,Oval,40.0,brite white oval shaped object that grew briter and disappeared
22705,2010-01-25 11:30:00,2010-04-13,2010,January,11,Winter,,Spain,Catalonia,,41.330975,1.922643,Disk,120.0,((hoax??))  a total circle no lights  only a litte ligth down of  blue
22706,2010-01-25 13:11:00,2010-02-14,2010,January,13,Winter,,Spain,Catalonia,,41.385064,2.173403,,120.0,i and my friend have seen a black circular plate flying over the trees. it entered inside the wood and after 2 minutes aprox. it got ou
22903,2003-12-06 01:00:00,2004-06-04,2003,December,1,Winter,AUS,Australia,,,-25.274398,133.775136,Other,1800.0,one big blob shaped object appeared which appeared out of the sky then broke into lots of 16 cigar shaped thigymagigies an we were on
22904,2003-12-06 13:00:00,2003-12-09,2003,December,13,Winter,,Germany,North Rhine-Westphalia,,51.966667,7.633333,Unknown,300.0,an odd object was seen indaylight. my brother in law grabbed his digital camera and photographed it.  very strange object.
